Posicao,ID_Imagem,Score
890,image_904.jpg,0.150297
891,image_1160.jpg,0.149544
892,image_2949.jpg,0.149467
893,image_110.jpg,0.148202
894,image_1714.jpg,0.147180
895,image_1238.jpg,0.147071
896,image_2711.jpg,0.146265
897,image_630.jpg,0.145455
898,image_535.jpg,0.145157
899,image_2527.jpg,0.144696
900,image_1700.jpg,0.143539
901,image_3182.jpg,0.143180
902,image_3065.jpg,0.142961
903,image_1704.jpg,0.142944
904,image_1956.jpg,0.142938
905,image_1699.jpg,0.142628
906,image_562.jpg,0.142495
907,image_3199.jpg,0.139201
908,image_1767.jpg,0.138305
909,image_2407.jpg,0.138234
910,image_3018.jpg,0.138193
911,image_699.jpg,0.137088
912,image_2695.jpg,0.136765
913,image_1368.jpg,0.136640
914,image_726.jpg,0.135148
915,image_2041.jpg,0.134628
916,image_293.jpg,0.134004
917,image_2914.jpg,0.133447
918,image_266.jpg,0.133076
919,image_1331.jpg,0.131393
920,image_2434.jpg,0.130997
921,image_2125.jpg,0.130696
922,image_2651.jpg,0.130347
923,image_1865.jpg,0.129839
924,image_756.jpg,0.129661
925,image_1978.jpg,0.129456
926,image_337.jpg,0.129310
927,image_1225.jpg,0.128544
928,image_3184.jpg,0.128460
929,image_295.jpg,0.128348
930,image_2551.jpg,0.128341
931,image_2032.jpg,0.128074
932,image_2999.jpg,0.128064
933,image_11.jpg,0.125910
934,image_2458.jpg,0.125616
935,image_1187.jpg,0.124550
936,image_367.jpg,0.124101
937,image_595.jpg,0.120462
938,image_2810.jpg,0.119769
939,image_2525.jpg,0.119045
940,image_602.jpg,0.118558
941,image_488.jpg,0.117986
942,image_1915.jpg,0.116879
943,image_2531.jpg,0.113532
944,image_2606.jpg,0.111985
945,image_3.jpg,0.110855
946,image_484.jpg,0.110164
947,image_1389.jpg,0.109894
948,image_2688.jpg,0.106923
949,image_3121.jpg,0.105853
950,image_1480.jpg,0.103897
951,image_875.jpg,0.101782
952,image_1860.jpg,0.099640
953,image_1076.jpg,0.099204
954,image_2795.jpg,0.098136
955,image_772.jpg,0.093638
956,image_1426.jpg,0.093014
957,image_1977.jpg,0.092670
958,image_654.jpg,0.091799
959,image_1216.jpg,0.088658
960,image_2423.jpg,0.088656
961,image_2897.jpg,0.087436
962,image_1452.jpg,0.087033
963,image_2765.jpg,0.082459
964,image_64.jpg,0.082252
965,image_2915.jpg,0.081916
966,image_2147.jpg,0.081716
967,image_2860.jpg,0.080617
968,image_1768.jpg,0.080005
969,image_54.jpg,0.078257
970,image_1723.jpg,0.077872
971,image_2418.jpg,0.075584
972,image_2913.jpg,0.074838
973,image_2623.jpg,0.074324
974,image_1242.jpg,0.074245
975,image_1724.jpg,0.074227
976,image_1303.jpg,0.072183
977,image_1384.jpg,0.069934
978,image_1246.jpg,0.069768
979,image_2607.jpg,0.068428
980,image_1957.jpg,0.067631
981,image_1361.jpg,0.066783
982,image_2211.jpg,0.066124
983,image_2475.jpg,0.063808
984,image_446.jpg,0.062235
985,image_2346.jpg,0.056420
986,image_2828.jpg,0.056026
987,image_454.jpg,0.053376
988,image_534.jpg,0.053277
989,image_765.jpg,0.051431
990,image_247.jpg,0.048546
991,image_1711.jpg,0.046704
992,image_774.jpg,0.045090
993,image_1875.jpg,0.044172
994,image_2033.jpg,0.042969
995,image_1927.jpg,0.042617
996,image_1579.jpg,0.037623
997,image_1842.jpg,0.029898
998,image_1624.jpg,0.026045
999,image_3040.jpg,0.023250
1000,image_2515.jpg,0.015557
