Posicao,ID_Imagem,Score
607,image_2326.jpg,0.304115
608,image_1000.jpg,0.303645
609,image_2470.jpg,0.303590
610,image_2554.jpg,0.303282
611,image_1715.jpg,0.303182
612,image_1695.jpg,0.303113
613,image_2567.jpg,0.303086
614,image_2435.jpg,0.302964
615,image_1610.jpg,0.302383
616,image_2608.jpg,0.302142
617,image_1087.jpg,0.302077
618,image_2110.jpg,0.301532
619,image_1366.jpg,0.301115
620,image_126.jpg,0.300266
621,image_2728.jpg,0.300090
622,image_1941.jpg,0.298969
623,image_1142.jpg,0.298668
624,image_489.jpg,0.298422
625,image_1999.jpg,0.297986
626,image_1201.jpg,0.297264
627,image_955.jpg,0.296669
628,image_631.jpg,0.296655
629,image_216.jpg,0.296354
630,image_2589.jpg,0.294448
631,image_1035.jpg,0.294139
632,image_2917.jpg,0.293788
633,image_235.jpg,0.293398
634,image_655.jpg,0.293012
635,image_2513.jpg,0.292759
636,image_943.jpg,0.291855
637,image_2199.jpg,0.291845
638,image_2703.jpg,0.291621
639,image_874.jpg,0.291621
640,image_2974.jpg,0.291167
641,image_2292.jpg,0.290691
642,image_2992.jpg,0.289733
643,image_1544.jpg,0.289664
644,image_1959.jpg,0.289579
645,image_2654.jpg,0.289128
646,image_910.jpg,0.288165
647,image_1760.jpg,0.287710
648,image_1140.jpg,0.287553
649,image_2152.jpg,0.286978
650,image_457.jpg,0.286817
651,image_3198.jpg,0.286564
652,image_1197.jpg,0.286497
653,image_2900.jpg,0.286348
654,image_4.jpg,0.285572
655,image_2048.jpg,0.285058
656,image_498.jpg,0.284816
657,image_264.jpg,0.284196
658,image_328.jpg,0.284096
659,image_882.jpg,0.283561
660,image_627.jpg,0.282858
661,image_1356.jpg,0.282270
662,image_1609.jpg,0.282170
663,image_107.jpg,0.281964
664,image_2078.jpg,0.281770
665,image_2622.jpg,0.281231
666,image_2042.jpg,0.280320
667,image_56.jpg,0.279920
668,image_491.jpg,0.278901
669,image_2942.jpg,0.278614
670,image_1896.jpg,0.278519
671,image_1248.jpg,0.277441
672,image_808.jpg,0.277396
673,image_3202.jpg,0.276936
674,image_3039.jpg,0.276726
675,image_880.jpg,0.275601
676,image_1692.jpg,0.275599
677,image_2888.jpg,0.275573
678,image_2947.jpg,0.275033
679,image_2825.jpg,0.274305
680,image_164.jpg,0.274192
681,image_727.jpg,0.273646
682,image_2244.jpg,0.273036
683,image_940.jpg,0.273002
684,image_496.jpg,0.272189
685,image_1404.jpg,0.271832
686,image_1716.jpg,0.271447
687,image_3185.jpg,0.270911
688,image_512.jpg,0.270564
689,image_1094.jpg,0.270112
690,image_1524.jpg,0.269984
691,image_48.jpg,0.269667
692,image_1317.jpg,0.269526
693,image_1702.jpg,0.268795
694,image_2064.jpg,0.268771
695,image_952.jpg,0.268579
696,image_19.jpg,0.268575
697,image_232.jpg,0.268041
698,image_3024.jpg,0.267934
699,image_1746.jpg,0.266115
700,image_1897.jpg,0.265853
701,image_1892.jpg,0.265170
702,image_1745.jpg,0.265149
703,image_2047.jpg,0.265140
704,image_1697.jpg,0.265094
705,image_1143.jpg,0.264615
706,image_1765.jpg,0.264070
707,image_815.jpg,0.261787
708,image_214.jpg,0.259224
709,image_1204.jpg,0.259221
710,image_485.jpg,0.258905
711,image_1932.jpg,0.258689
712,image_1923.jpg,0.258026
713,image_2355.jpg,0.257973
714,image_3165.jpg,0.257948
715,image_1516.jpg,0.257274
716,image_3137.jpg,0.256771
717,image_580.jpg,0.255890
718,image_1326.jpg,0.255649
719,image_2363.jpg,0.255583
720,image_2210.jpg,0.255424
721,image_550.jpg,0.254899
722,image_3160.jpg,0.254066
723,image_245.jpg,0.253491
724,image_1304.jpg,0.253225
725,image_2116.jpg,0.253164
726,image_1926.jpg,0.253008
727,image_2707.jpg,0.252899
728,image_2172.jpg,0.252194
729,image_2402.jpg,0.252095
730,image_2806.jpg,0.251140
731,image_1414.jpg,0.250666
732,image_5.jpg,0.250645
733,image_2824.jpg,0.249454
734,image_219.jpg,0.248460
735,image_2163.jpg,0.248351
736,image_2226.jpg,0.247791
737,image_250.jpg,0.247092
738,image_708.jpg,0.246509
739,image_2234.jpg,0.246050
740,image_583.jpg,0.245204
741,image_709.jpg,0.245157
742,image_1522.jpg,0.244865
743,image_55.jpg,0.244267
744,image_936.jpg,0.244020
745,image_646.jpg,0.243540
746,image_1591.jpg,0.242134
747,image_537.jpg,0.241858
748,image_768.jpg,0.241265
749,image_199.jpg,0.238362
750,image_1925.jpg,0.236605
751,image_226.jpg,0.235986
752,image_2523.jpg,0.235103
753,image_2139.jpg,0.234756
754,image_2827.jpg,0.234504
755,image_2321.jpg,0.234338
756,image_570.jpg,0.234023
757,image_2231.jpg,0.233607
758,image_2045.jpg,0.233118
759,image_930.jpg,0.232187
760,image_2300.jpg,0.232168
761,image_420.jpg,0.231678
762,image_581.jpg,0.231128
763,image_2700.jpg,0.230550
764,image_373.jpg,0.230444
765,image_518.jpg,0.229563
766,image_261.jpg,0.229446
767,image_222.jpg,0.229248
768,image_505.jpg,0.228441
769,image_2768.jpg,0.228304
770,image_2102.jpg,0.227333
771,image_1362.jpg,0.226689
772,image_246.jpg,0.226448
773,image_154.jpg,0.226304
774,image_746.jpg,0.226017
775,image_1344.jpg,0.225501
776,image_1912.jpg,0.225299
777,image_223.jpg,0.223726
778,image_1916.jpg,0.223166
779,image_2141.jpg,0.222872
780,image_2710.jpg,0.222631
781,image_3058.jpg,0.222230
782,image_1933.jpg,0.221903
783,image_1599.jpg,0.221541
784,image_1349.jpg,0.220834
785,image_1625.jpg,0.219117
786,image_1002.jpg,0.219022
787,image_2209.jpg,0.218448
788,image_567.jpg,0.218416
789,image_757.jpg,0.218193
790,image_1003.jpg,0.217995
791,image_2101.jpg,0.216859
792,image_144.jpg,0.215599
793,image_597.jpg,0.214478
794,image_2767.jpg,0.214033
795,image_2796.jpg,0.212612
796,image_2880.jpg,0.212384
797,image_1198.jpg,0.212114
798,image_66.jpg,0.211439
799,image_2906.jpg,0.210741
800,image_2736.jpg,0.209655
801,image_2668.jpg,0.208940
802,image_2359.jpg,0.207501
803,image_2308.jpg,0.206584
804,image_2579.jpg,0.206579
805,image_600.jpg,0.206563
806,image_1388.jpg,0.205905
807,image_1575.jpg,0.203607
808,image_1392.jpg,0.203538
809,image_1463.jpg,0.203036
810,image_878.jpg,0.202964
811,image_2223.jpg,0.202622
812,image_1687.jpg,0.202092
813,image_338.jpg,0.201900
814,image_1088.jpg,0.200983
815,image_2046.jpg,0.200304
816,image_819.jpg,0.198970
817,image_657.jpg,0.198391
818,image_1843.jpg,0.198096
819,image_467.jpg,0.197938
820,image_1355.jpg,0.196454
821,image_860.jpg,0.196178
822,image_262.jpg,0.195700
823,image_821.jpg,0.194809
824,image_1940.jpg,0.194731
825,image_2421.jpg,0.194333
826,image_1402.jpg,0.193860
827,image_47.jpg,0.192880
828,image_2316.jpg,0.192660
829,image_1319.jpg,0.191990
830,image_2689.jpg,0.191911
831,image_598.jpg,0.191778
832,image_2570.jpg,0.190746
833,image_1348.jpg,0.190656
834,image_2322.jpg,0.190436
835,image_3120.jpg,0.190149
836,image_1339.jpg,0.190056
837,image_2315.jpg,0.189947
838,image_1391.jpg,0.189877
839,image_1367.jpg,0.188499
840,image_46.jpg,0.188419
841,image_1137.jpg,0.187910
842,image_2065.jpg,0.187843
843,image_2505.jpg,0.187220
844,image_1403.jpg,0.186854
845,image_1004.jpg,0.185461
846,image_2376.jpg,0.185370
847,image_2655.jpg,0.184819
848,image_0.jpg,0.184801
849,image_334.jpg,0.183385
850,image_2002.jpg,0.183143
851,image_596.jpg,0.182950
852,image_2562.jpg,0.182425
853,image_1515.jpg,0.181394
854,image_2781.jpg,0.181207
855,image_2553.jpg,0.180394
856,image_315.jpg,0.180286
857,image_911.jpg,0.180098
858,image_360.jpg,0.179837
859,image_3091.jpg,0.179829
860,image_1504.jpg,0.179250
861,image_113.jpg,0.178507
862,image_1623.jpg,0.178287
863,image_3023.jpg,0.176777
864,image_2885.jpg,0.176525
865,image_2946.jpg,0.175729
866,image_1271.jpg,0.173513
867,image_1895.jpg,0.172901
868,image_2173.jpg,0.172738
869,image_2426.jpg,0.172339
870,image_482.jpg,0.172101
871,image_2973.jpg,0.170631
872,image_2459.jpg,0.169335
873,image_764.jpg,0.169135
874,image_658.jpg,0.168629
875,image_1498.jpg,0.168284
876,image_2229.jpg,0.167435
877,image_1519.jpg,0.166622
878,image_1939.jpg,0.165500
879,image_3059.jpg,0.165282
880,image_1961.jpg,0.165086
881,image_642.jpg,0.164671
882,image_2000.jpg,0.164358
883,image_915.jpg,0.163861
884,image_1607.jpg,0.163811
885,image_2565.jpg,0.163706
886,image_2411.jpg,0.162649
